2026-08-24T22:47:20+0800,35390, 45762, 15, 57.78
2026-08-24T22:47:30+0800,56912, 24240, 29, 73.40
2026-08-24T22:47:41+0800,51118, 30034, 97, 244.02
2026-08-24T22:47:51+0800,56712, 24440, 24, 78.58
2026-08-24T22:48:02+0800,49332, 31820, 93, 237.48
2026-08-24T22:48:13+0800,49344, 31808, 95, 243.86
2026-08-24T22:48:23+0800,30550, 50602, 0, 55.98
2026-08-24T22:48:33+0800,35910, 45242, 100, 215.49
2026-08-24T22:48:44+0800,35910, 45242, 100, 210.35
2026-08-24T22:48:54+0800,35912, 45240, 100, 238.75
2026-08-24T22:49:04+0800,35912, 45240, 100, 185.28
2026-08-24T22:49:14+0800,35914, 45238, 100, 269.64
2026-08-24T22:49:24+0800,36214, 44938, 100, 236.21
2026-08-24T22:49:35+0800,36214, 44938, 100, 212.07
2026-08-24T22:49:46+0800,36216, 44936, 100, 228.42
2026-08-24T22:49:56+0800,36218, 44934, 96, 215.77
2026-08-24T22:50:07+0800,36218, 44934, 100, 208.42
2026-08-24T22:50:17+0800,36220, 44932, 100, 259.55
2026-08-24T22:50:28+0800,36222, 44930, 100, 270.75
2026-08-24T22:50:38+0800,36222, 44930, 100, 210.63
2026-08-24T22:50:48+0800,36224, 44928, 100, 237.32
2026-08-24T22:50:59+0800,36224, 44928, 100, 221.76
2026-08-24T22:51:09+0800,36226, 44926, 100, 218.48
2026-08-24T22:51:19+0800,36228, 44924, 100, 220.47
2026-08-24T22:51:30+0800,36228, 44924, 100, 187.76
2026-08-24T22:51:40+0800,36230, 44922, 100, 228.58
2026-08-24T22:51:51+0800,36230, 44922, 100, 213.64
2026-08-24T22:52:01+0800,36232, 44920, 100, 220.83
2026-08-24T22:52:12+0800,36234, 44918, 100, 227.53
2026-08-24T22:52:23+0800,36234, 44918, 100, 237.06
2026-08-24T22:52:34+0800,36236, 44916, 100, 205.65
2026-08-24T22:52:44+0800,36236, 44916, 93, 211.29
2026-08-24T22:52:54+0800,36238, 44914, 100, 210.35
2026-08-24T22:53:04+0800,36238, 44914, 100, 202.87
2026-08-24T22:53:15+0800,36240, 44912, 100, 214.42
2026-08-24T22:53:26+0800,36240, 44912, 100, 236.90
2026-08-24T22:53:36+0800,36242, 44910, 99, 241.67
2026-08-24T22:53:46+0800,36244, 44908, 100, 143.64
2026-08-24T22:53:56+0800,36244, 44908, 100, 218.48
2026-08-24T22:54:07+0800,36246, 44906, 100, 206.15
2026-08-24T22:54:17+0800,36246, 44906, 98, 208.00
2026-08-24T22:54:28+0800,36248, 44904, 100, 239.00
2026-08-24T22:54:38+0800,36248, 44904, 100, 223.96
2026-08-24T22:54:49+0800,34678, 46474, 0, 87.96
2026-08-24T22:54:59+0800,58008, 23144, 41, 269.00
2026-08-24T22:55:09+0800,64380, 16772, 47, 234.21
2026-08-24T22:55:19+0800,71028, 10124, 85, 198.57
2026-08-24T22:55:30+0800,71028, 10124, 100, 219.91
2026-08-24T22:55:40+0800,78072, 3080, 81, 261.13
2026-08-24T22:55:50+0800,51082, 30070, 100, 242.94
2026-08-24T22:56:00+0800,53538, 27614, 83, 194.75
2026-08-24T22:56:11+0800,53538, 27614, 64, 200.64
2026-08-24T22:56:21+0800,53538, 27614, 100, 223.61
2026-08-24T22:56:32+0800,53538, 27614, 85, 213.79
2026-08-24T22:56:42+0800,53538, 27614, 66, 217.04
2026-08-24T22:56:53+0800,53984, 27168, 86, 203.43
2026-08-24T22:57:03+0800,62928, 18224, 82, 230.77
2026-08-24T22:57:14+0800,65038, 16114, 0, 63.95
2026-08-24T22:57:24+0800,66426, 14726, 14, 64.85
2026-08-24T22:57:35+0800,66426, 14726, 22, 63.91
2026-08-24T22:57:45+0800,66426, 14726, 22, 79.00
2026-08-24T22:57:56+0800,66428, 14724, 21, 71.95
2026-08-24T22:58:06+0800,66428, 14724, 21, 111.53
2026-08-24T22:58:17+0800,66428, 14724, 24, 107.27
2026-08-24T22:58:27+0800,66428, 14724, 17, 65.74
2026-08-24T22:58:37+0800,41216, 39936, 52, 231.86
2026-08-24T22:58:48+0800,38824, 42328, 0, 54.54
2026-08-24T22:58:58+0800,38824, 42328, 99, 245.29
2026-08-24T22:59:09+0800,41334, 39818, 7, 52.70
2026-08-24T22:59:20+0800,66336, 14816, 24, 88.84
2026-08-24T22:59:30+0800,66336, 14816, 27, 109.00
2026-08-24T22:59:40+0800,66336, 14816, 36, 139.32
2026-08-24T22:59:51+0800,66336, 14816, 23, 97.58
2026-08-24T23:00:01+0800,66336, 14816, 16, 71.05
2026-08-24T23:00:11+0800,66336, 14816, 18, 62.58
2026-08-24T23:00:22+0800,56032, 25120, 90, 275.12
2026-08-24T23:00:32+0800,38844, 42308, 0, 54.96
2026-08-24T23:00:42+0800,44298, 36854, 14, 54.06
2026-08-24T23:00:53+0800,66514, 14638, 18, 159.31
2026-08-24T23:01:03+0800,66514, 14638, 27, 295.43
2026-08-24T23:01:14+0800,66516, 14636, 24, 77.18
