2026-08-24T21:52:38+0800,17427, 63726, 0, 46.98
2026-08-24T21:52:49+0800,17427, 63726, 0, 46.98
2026-08-24T21:52:59+0800,17427, 63726, 0, 47.01
2026-08-24T21:53:09+0800,17427, 63726, 0, 47.01
2026-08-24T21:53:20+0800,17458, 63694, 1, 47.41
2026-08-24T21:53:30+0800,45764, 35388, 100, 69.15
2026-08-24T21:53:41+0800,39488, 41664, 0, 47.41
2026-08-24T21:53:51+0800,59814, 21338, 0, 47.38
2026-08-24T21:54:02+0800,61436, 19716, 25, 136.81
2026-08-24T21:54:12+0800,61436, 19716, 28, 90.97
2026-08-24T21:54:22+0800,61438, 19714, 39, 89.83
2026-08-24T21:54:32+0800,61438, 19714, 41, 116.62
2026-08-24T21:54:43+0800,61438, 19714, 40, 87.03
2026-08-24T21:54:53+0800,39578, 41574, 100, 72.04
2026-08-24T21:55:03+0800,39578, 41574, 100, 72.04
2026-08-24T21:55:14+0800,48318, 32834, 88, 244.37
2026-08-24T21:55:24+0800,39260, 41892, 0, 49.79
2026-08-24T21:55:34+0800,39260, 41892, 0, 49.40
2026-08-24T21:55:45+0800,61840, 19312, 44, 196.06
2026-08-24T21:55:56+0800,61840, 19312, 37, 73.72
2026-08-24T21:56:06+0800,61840, 19312, 45, 142.71
2026-08-24T21:56:17+0800,61842, 19310, 37, 147.97
2026-08-24T21:56:28+0800,42990, 38162, 93, 229.73
2026-08-24T21:56:39+0800,42992, 38160, 94, 231.43
2026-08-24T21:56:49+0800,42680, 38472, 50, 76.15
2026-08-24T21:57:00+0800,62364, 18788, 46, 172.71
2026-08-24T21:57:11+0800,62366, 18786, 39, 142.39
2026-08-24T21:57:21+0800,38226, 42926, 100, 80.08
2026-08-24T21:57:32+0800,58854, 22298, 92, 245.71
2026-08-24T21:57:43+0800,37150, 44002, 45, 74.85
2026-08-24T21:57:53+0800,60558, 20594, 39, 158.80
2026-08-24T21:58:04+0800,39630, 41522, 100, 80.45
2026-08-24T21:58:14+0800,42660, 38492, 25, 73.82
2026-08-24T21:58:25+0800,38128, 43024, 100, 79.51
2026-08-24T21:58:36+0800,51384, 29768, 97, 235.18
2026-08-24T21:58:46+0800,51396, 29756, 98, 237.32
2026-08-24T21:58:56+0800,47394, 33758, 100, 257.70
2026-08-24T21:59:06+0800,47394, 33758, 100, 278.00
2026-08-24T21:59:17+0800,47396, 33756, 100, 273.51
2026-08-24T21:59:27+0800,47396, 33756, 100, 250.83
2026-08-24T21:59:38+0800,47396, 33756, 100, 190.41
2026-08-24T21:59:48+0800,47398, 33754, 100, 273.01
2026-08-24T21:59:59+0800,47398, 33754, 100, 171.43
2026-08-24T22:00:09+0800,47398, 33754, 97, 199.59
2026-08-24T22:00:20+0800,47398, 33754, 100, 274.93
2026-08-24T22:00:31+0800,47400, 33752, 98, 295.56
2026-08-24T22:00:41+0800,47400, 33752, 100, 276.77
2026-08-24T22:00:51+0800,47400, 33752, 100, 217.70
2026-08-24T22:01:02+0800,47402, 33750, 100, 234.21
2026-08-24T22:01:12+0800,47402, 33750, 100, 193.95
2026-08-24T22:01:22+0800,47402, 33750, 100, 201.99
2026-08-24T22:01:33+0800,47402, 33750, 100, 225.96
2026-08-24T22:01:43+0800,47404, 33748, 100, 244.62
2026-08-24T22:01:54+0800,47404, 33748, 100, 262.97
2026-08-24T22:02:04+0800,47404, 33748, 100, 156.12
2026-08-24T22:02:14+0800,47406, 33746, 100, 291.67
2026-08-24T22:02:25+0800,47406, 33746, 100, 242.60
2026-08-24T22:02:35+0800,47406, 33746, 100, 202.87
2026-08-24T22:02:46+0800,47406, 33746, 100, 194.49
2026-08-24T22:02:56+0800,47408, 33744, 100, 259.20
2026-08-24T22:03:07+0800,47408, 33744, 100, 167.32
2026-08-24T22:03:17+0800,47408, 33744, 100, 259.13
2026-08-24T22:03:28+0800,47408, 33744, 100, 153.86
2026-08-24T22:03:39+0800,47410, 33742, 100, 167.32
2026-08-24T22:03:49+0800,47410, 33742, 100, 228.73
2026-08-24T22:04:00+0800,47410, 33742, 100, 182.74
2026-08-24T22:04:10+0800,47412, 33740, 100, 203.93
2026-08-24T22:04:20+0800,47412, 33740, 100, 243.61
2026-08-24T22:04:31+0800,47412, 33740, 100, 180.26
2026-08-24T22:04:41+0800,47414, 33738, 100, 246.37
2026-08-24T22:04:52+0800,47414, 33738, 100, 268.94
