2026-08-24T23:09:41+0800,36228, 44924, 100, 264.21
2026-08-24T23:09:51+0800,36230, 44922, 100, 226.31
2026-08-24T23:10:02+0800,36232, 44920, 100, 211.15
2026-08-24T23:10:12+0800,36232, 44920, 98, 245.54
2026-08-24T23:10:23+0800,36234, 44918, 100, 190.28
2026-08-24T23:10:34+0800,36234, 44918, 100, 245.12
2026-08-24T23:10:44+0800,36534, 44618, 100, 204.58
2026-08-24T23:10:55+0800,36536, 44616, 100, 245.12
2026-08-24T23:11:05+0800,36536, 44616, 97, 246.81
2026-08-24T23:11:15+0800,36538, 44614, 100, 231.27
2026-08-24T23:11:26+0800,36538, 44614, 100, 217.70
2026-08-24T23:11:36+0800,36540, 44612, 100, 204.58
2026-08-24T23:11:47+0800,36540, 44612, 100, 247.31
2026-08-24T23:11:57+0800,36542, 44610, 100, 223.33
2026-08-24T23:12:07+0800,36544, 44608, 98, 302.98
2026-08-24T23:12:17+0800,36544, 44608, 100, 209.71
2026-08-24T23:12:28+0800,36546, 44606, 98, 211.42
2026-08-24T23:12:38+0800,36546, 44606, 98, 236.90
2026-08-24T23:12:49+0800,34842, 46310, 0, 88.90
2026-08-24T23:12:59+0800,52006, 29146, 100, 236.56
2026-08-24T23:13:10+0800,52006, 29146, 85, 235.47
2026-08-24T23:13:21+0800,60670, 20482, 85, 236.74
2026-08-24T23:13:32+0800,60670, 20482, 71, 230.96
2026-08-24T23:13:42+0800,60670, 20482, 46, 116.12
2026-08-24T23:13:53+0800,60670, 20482, 84, 227.20
2026-08-24T23:14:04+0800,69934, 11218, 77, 173.68
2026-08-24T23:14:14+0800,69934, 11218, 95, 115.18
2026-08-24T23:14:24+0800,69934, 11218, 50, 217.41
2026-08-24T23:14:35+0800,69934, 11218, 89, 299.53
2026-08-24T23:14:45+0800,42976, 38176, 38, 97.29
2026-08-24T23:14:55+0800,66382, 14770, 9, 93.02
2026-08-24T23:15:06+0800,66384, 14768, 20, 81.85
2026-08-24T23:15:17+0800,66384, 14768, 35, 128.33
2026-08-24T23:15:27+0800,66384, 14768, 23, 63.83
2026-08-24T23:15:38+0800,66384, 14768, 24, 83.23
2026-08-24T23:15:48+0800,44848, 36304, 82, 235.63
2026-08-24T23:15:59+0800,39400, 41752, 0, 55.98
2026-08-24T23:16:09+0800,43418, 37734, 7, 54.96
2026-08-24T23:16:19+0800,66668, 14484, 15, 78.95
2026-08-24T23:16:30+0800,66668, 14484, 46, 160.85
2026-08-24T23:16:40+0800,66670, 14482, 36, 146.52
2026-08-24T23:16:50+0800,66670, 14482, 26, 79.51
2026-08-24T23:17:01+0800,47822, 33330, 98, 85.52
2026-08-24T23:17:11+0800,52020, 29132, 94, 278.42
2026-08-24T23:17:22+0800,39490, 41662, 0, 54.54
2026-08-24T23:17:32+0800,65972, 15180, 20, 319.26
2026-08-24T23:17:43+0800,67148, 14004, 29, 89.77
2026-08-24T23:17:54+0800,67148, 14004, 25, 71.54
2026-08-24T23:18:04+0800,67132, 14020, 95, 232.62
2026-08-24T23:18:15+0800,65230, 15922, 28, 134.08
2026-08-24T23:18:25+0800,65230, 15922, 26, 69.61
2026-08-24T23:18:36+0800,56418, 24734, 1, 53.56
2026-08-24T23:18:46+0800,65418, 15734, 36, 81.74
2026-08-24T23:18:56+0800,55924, 25228, 93, 207.50
2026-08-24T23:19:07+0800,63228, 17924, 95, 241.19
2026-08-24T23:19:17+0800,42168, 38984, 100, 265.17
2026-08-24T23:19:28+0800,42598, 38554, 100, 225.30
2026-08-24T23:19:38+0800,42600, 38552, 100, 233.74
2026-08-24T23:19:48+0800,42600, 38552, 100, 219.26
2026-08-24T23:19:59+0800,42602, 38550, 100, 251.00
2026-08-24T23:20:09+0800,42602, 38550, 100, 252.67
2026-08-24T23:20:20+0800,43042, 38110, 100, 287.60
2026-08-24T23:20:30+0800,43044, 38108, 100, 240.01
2026-08-24T23:20:40+0800,43044, 38108, 100, 222.88
2026-08-24T23:20:51+0800,43046, 38106, 100, 243.70
2026-08-24T23:21:01+0800,43048, 38104, 100, 220.33
2026-08-24T23:21:12+0800,43048, 38104, 100, 221.46
2026-08-24T23:21:22+0800,43050, 38102, 100, 254.77
2026-08-24T23:21:32+0800,43050, 38102, 100, 199.22
2026-08-24T23:21:43+0800,43052, 38100, 100, 246.39
2026-08-24T23:21:53+0800,43054, 38098, 100, 233.78
2026-08-24T23:22:03+0800,43054, 38098, 100, 224.23
2026-08-24T23:22:14+0800,43056, 38096, 100, 178.83
2026-08-24T23:22:24+0800,43056, 38096, 100, 229.42
2026-08-24T23:22:34+0800,43058, 38094, 60, 290.55
2026-08-24T23:22:45+0800,43058, 38094, 100, 189.07
2026-08-24T23:22:55+0800,43060, 38092, 100, 237.66
2026-08-24T23:23:06+0800,43062, 38090, 97, 249.15
2026-08-24T23:23:16+0800,43062, 38090, 100, 209.43
2026-08-24T23:23:27+0800,43064, 38088, 100, 243.53
2026-08-24T23:23:38+0800,43064, 38088, 100, 233.28
2026-08-24T23:23:48+0800,43066, 38086, 100, 240.43
2026-08-24T23:23:59+0800,43066, 38086, 100, 204.07
2026-08-24T23:24:10+0800,43068, 38084, 100, 217.68
2026-08-24T23:24:20+0800,43070, 38082, 100, 221.10
2026-08-24T23:24:30+0800,43070, 38082, 100, 172.87
2026-08-24T23:24:41+0800,43072, 38080, 100, 248.65
2026-08-24T23:24:51+0800,39396, 41756, 0, 66.75
2026-08-24T23:25:02+0800,53308, 27844, 99, 218.89
2026-08-24T23:25:12+0800,53310, 27842, 31, 224.88
2026-08-24T23:25:23+0800,53310, 27842, 84, 213.49
2026-08-24T23:25:33+0800,53310, 27842, 89, 218.48
2026-08-24T23:25:44+0800,53310, 27842, 98, 246.97
2026-08-24T23:25:54+0800,53310, 27842, 100, 208.14
2026-08-24T23:26:04+0800,53310, 27842, 69, 235.74
2026-08-24T23:26:15+0800,63866, 17286, 71, 246.47
2026-08-24T23:26:25+0800,63866, 17286, 79, 196.60
2026-08-24T23:26:36+0800,63866, 17286, 74, 132.48
2026-08-24T23:26:46+0800,63866, 17286, 100, 101.02
2026-08-24T23:26:56+0800,66610, 14542, 20, 198.84
2026-08-24T23:27:07+0800,66610, 14542, 25, 73.87
2026-08-24T23:27:17+0800,66610, 14542, 25, 69.15
2026-08-24T23:27:28+0800,66610, 14542, 24, 93.09
2026-08-24T23:27:38+0800,66610, 14542, 37, 82.72
2026-08-24T23:27:48+0800,40424, 40728, 0, 79.98
2026-08-24T23:27:58+0800,39400, 41752, 0, 56.89
2026-08-24T23:28:09+0800,65072, 16080, 6, 208.28
2026-08-24T23:28:19+0800,66684, 14468, 44, 155.81
2026-08-24T23:28:30+0800,66684, 14468, 30, 132.81
2026-08-24T23:28:40+0800,66686, 14466, 29, 151.49
2026-08-24T23:28:51+0800,40700, 40452, 12, 81.28
2026-08-24T23:29:01+0800,57004, 24148, 92, 207.50
2026-08-24T23:29:12+0800,40288, 40864, 0, 55.98
2026-08-24T23:29:22+0800,65608, 15544, 86, 190.54
2026-08-24T23:29:32+0800,66346, 14806, 34, 114.76
2026-08-24T23:29:43+0800,39816, 41336, 100, 81.96
2026-08-24T23:29:54+0800,59490, 21662, 93, 245.88
2026-08-24T23:30:04+0800,43662, 37490, 24, 55.44
2026-08-24T23:30:15+0800,65566, 15586, 26, 76.81
2026-08-24T23:30:25+0800,60250, 20902, 96, 223.33
2026-08-24T23:30:36+0800,65074, 16078, 15, 72.47
2026-08-24T23:30:47+0800,39970, 41182, 3, 53.60
